url,id
https://yoopies.fr/cours-anglais-nice/soutien-anglais-pratique-orale-ecrite/1314072,1314072
https://yoopies.fr/cours-anglais-toulouse/professeur-d-anglais-espagnol-aide/1314360,1314360
https://yoopies.fr/cours-anglais-barcelona/teaching-english-children/1315453,1315453
https://yoopies.fr/cours-histoire-lavaur/aaaaaa/1895372,1895372
https://yoopies.fr/cours-maths-paris/cours-mathematiques-eleves-lycee/1126118,1126118
https://yoopies.fr/cours-anglais-lille/jeune-etudiante-commerce-disponible/1254768,1254768
https://yoopies.fr/cours-arabe-antony/aide-devoirs-etudes-soinent/1285349,1285349
https://yoopies.fr/cours-physique-torpes/etudiant-ecole-d-ingenieur-donne/1315824,1315824
https://yoopies.fr/cours-anglais-marseille/aide-devoirs-autres-matieres/1210785,1210785
https://yoopies.fr/cours-anglais-limoges/cours-particuliers/447178,447178
https://yoopies.fr/cours-anglais-le-havre/cours-langue/680919,680919
https://yoopies.fr/cours-anglais-chateau-thierry/cour-particulier/1894393,1894393
https://yoopies.fr/cours-anglais-versailles/etudiant-ecole-d-ingenieur-propose/1045632,1045632
https://yoopies.fr/cours-anglais-paris/donne-cours-d-anglais-management/1118596,1118596
https://yoopies.fr/cours-biologie-lille/etudiante-propose-l-aide-devoirs/946625,946625
https://yoopies.fr/cours-anglais-montpellier/cours-d-anglais-francais/1313114,1313114
https://yoopies.fr/cours-physique-savigny-le-temple/cours-maths-physique-chimie-svt/1255538,1255538
https://yoopies.fr/cours-francais-toulon/aide-mathematiques-francais-informatique/1318042,1318042
https://yoopies.fr/cours-anglais-bordeaux/soutien-scolaire/1293177,1293177
https://yoopies.fr/cours-espagnol-cachan/clases-espanol/1903710,1903710
https://yoopies.fr/cours-physique-rennes/cours-soutiens-math-tout/1904526,1904526
https://yoopies.fr/cours-francais-roquebrune-cap-martin/aide-devoirs-soutien-scolaire/862080,862080
https://yoopies.fr/cours-physique-paris/cours-jusqu-au-niveau-bac/740675,740675
https://yoopies.fr/cours-anglais-libourne/cous-particuliers/1285979,1285979
https://yoopies.fr/cours-anglais-quincy-sous-senart/soutien-scolaire-primaire-college/878877,878877
https://yoopies.fr/cours-anglais-paris/etudiante-master-sciences-po/1242656,1242656
https://yoopies.fr/cours-anglais-aurillac/cour-d-anglais-cour-d-informatique/1326515,1326515
https://yoopies.fr/cours-anglais-chevigny-saint-sauveur/cours-particuliers/1109103,1109103
https://yoopies.fr/cours-anglais-dijon/cours-particuliers-niveau-college/556147,556147
https://yoopies.fr/cours-anglais-lyon/besoin-d-aide-devoirs/1095689,1095689
https://yoopies.fr/cours-anglais-paris/soutien-scolaire-langues/1298065,1298065
https://yoopies.fr/cours-anglais-pierrefitte-sur-seine/cours-d-espagnol/963133,963133
https://yoopies.fr/cours-anglais-belfort/etudiante-orthophonie-l-aide-devoirs/781075,781075
https://yoopies.fr/cours-espagnol-montpellier/cours-particuliers-d-espagnol/1105153,1105153
https://yoopies.fr/cours-anglais-paris/cours-d-anglais-allemand-bureautique-aide-devoirs/1226597,1226597
https://yoopies.fr/cours-allemand-marseille/cours-maths-physique-chimie-allemand/1272596,1272596
https://yoopies.fr/cours-anglais-nancy/cours-d-espagnol-d-anglais/666119,666119
https://yoopies.fr/cours-anglais-dijon/donne-cours-anglais-svt/1899291,1899291
https://yoopies.fr/cours-anglais-chalons-en-champagne/soutien-scolaire-enfants/419354,419354
https://yoopies.fr/cours-informatique-toulon/cours-particulier-primaire-college-lycee-s/1299155,1299155
https://yoopies.fr/cours-anglais-halluin/job-etudiant/1322913,1322913
https://yoopies.fr/cours-francais-vitrolles/etudiante-troisieme-annee-d-economie/1333139,1333139
https://yoopies.fr/cours-anglais-paris/etudiante-souriante/625736,625736
https://yoopies.fr/cours-anglais-gennevilliers/cours-particuliers-maths-physique/1316502,1316502
https://yoopies.fr/cours-maths-paris/cours-remise-niveau-rentree/878173,878173
https://yoopies.fr/cours-anglais-cergy/etudiante-droit-donne-cours/1071147,1071147
https://yoopies.fr/cours-physique-clichy-sous-bois/cours-particuliers-mathematique-physique-chimie/504476,504476
https://yoopies.fr/cours-francais-marseille/jeune-etudiante-droit-aide/1243136,1243136
https://yoopies.fr/cours-anglais-bordeaux/aide-devoir-cours-francais/1336967,1336967
https://yoopies.fr/cours-anglais-lyon/recherche-job-partir-mi-mai/1337657,1337657
https://yoopies.fr/cours-francais-saint-vallier/propose-cours-maths-physique/731119,731119
https://yoopies.fr/cours-francais-montpellier/cours-d-italien-francais/622862,622862
https://yoopies.fr/cours-biologie-toulouse/propose-soutient-scolaire-domicile/1225354,1225354
https://yoopies.fr/cours-anglais-strasbourg/etudiante-interessee-cours-particuliers-aide/1296429,1296429
https://yoopies.fr/cours-anglais-villeneuve-d-ascq/soutien-l-anglais/485696,485696
https://yoopies.fr/cours-anglais-jarze/propose-l-aide-devoirs/1295334,1295334
https://yoopies.fr/cours-maths-chateauneuf-du-faou/enseignante-primaire-propose-soutien/1137988,1137988
https://yoopies.fr/cours-anglais-bruz/soutien-scolaire-aide-devoirs/1262206,1262206
https://yoopies.fr/cours-anglais-paris/cours-soutien-scolaire-college/1324740,1324740
https://yoopies.fr/cours-anglais-lyon/cours-particuliers-college-lycee/1342093,1342093
https://yoopies.fr/cours-anglais-annecy/aide-devoirs/1342494,1342494
https://yoopies.fr/cours-anglais-nanterre/eleve-litteraire-donne-cours/1014425,1014425
https://yoopies.fr/cours-francais-strasbourg/donne-cours-francais/1260447,1260447
https://yoopies.fr/cours-anglais-paris/cours-preparation-brevet-bac/973788,973788
https://yoopies.fr/cours-chimie-chambery/propose-cours-remise-niveau/868176,868176
https://yoopies.fr/cours-anglais-toulouse/cours-particuliers-scientifiques/1338374,1338374
https://yoopies.fr/cours-anglais-montlucon/recherche-cours-donner/1255715,1255715
https://yoopies.fr/cours-francais-domene/soutien-scolaire-annee-scolaire/301538,301538
https://yoopies.fr/cours-arabe-nantes/cours-d-arabe-litteraire/1310180,1310180
https://yoopies.fr/cours-anglais-paris/etudiante-preparant-l-agregation-d-anglais/478493,478493
https://yoopies.fr/cours-anglais-lens/aide-devoirs/1124221,1124221
https://yoopies.fr/cours-maths-craon/aide-devoir/1083210,1083210
https://yoopies.fr/cours-francais-bayonne/cours/1935311,1935311
https://yoopies.fr/cours-anglais-paris/cours-d-anglais/1199271,1199271
https://yoopies.fr/cours-anglais-rennes/aide-soutient-anglais/1241431,1241431
