idAn,url,idUser,city,prenom
2958559,https://www.voscours.fr/online/mathematiques/cours-matiere-generale-comme-maths-francais-histoire-2958559,3496386,Angers,Typhaine
2958591,https://www.voscours.fr/prof-particulier-belfort-ville/professeur-mathematique-belfort-ville-2958591,3004430,Belfort ville,Ismael
2958641,https://www.voscours.fr/prof-particulier-clermont-ferrand/etudiant-ecole-ingenieur-clermont-ferrand-2958641,3497065,,Ismaïl
2958662,https://www.voscours.fr/prof-particulier-dijon/cours-francais-tous-niveaux-dijon-2958662,3497105,,Leen
2958954,https://www.voscours.fr/prof-particulier-la-courneuve/etudiant-seconde-annee-dut-informatique-2958954,3497481,Aubervilliers,Mounirou
2959052,https://www.voscours.fr/prof-particulier-quetigny/cours-francais-adultes-quetigny-2959052,3497618,,Camille
2959154,https://www.voscours.fr/prof-particulier-strasbourg/etudiant-2eme-annee-economie-gestion-a-universite-strasbourg-2959154,3497730,Bischheim,Hugo
2959317,https://www.voscours.fr/prof-particulier-vergongheon/enseignante-formatrice-experience-vergongheon-2959317,3041535,,Isabelle
2959399,https://www.voscours.fr/prof-particulier-laigle/mathematiques-collegelycee-aigle-2959399,1848222,,Enzo
2959458,https://www.voscours.fr/online/anglais/donne-cours-particulier-anglais-niveau-college-lycee-2959458,3498007,Angoulême,Carole
2959461,https://www.voscours.fr/prof-particulier-nancy/professeur-natif-espagnol-tous-niveaux-2959461,3498009,Malzéville,David
2959511,https://www.voscours.fr/online/mathematiques/professeur-maths-physique-mecanique-2959511,3498066,Argenteuil,Mohamed
2959519,https://www.voscours.fr/prof-particulier-strasbourg/professeur-francais-grammaire-litterature-jusqu-niveau-bac-2959519,3498076,Strasbourg,Jade
2959563,https://www.voscours.fr/online/physique/physique-donne-cours-anglais-physique-maths-primaire-a-terminale-2959563,2819557,Le Raincy,Samuel
2959639,https://www.voscours.fr/prof-particulier-geneuille/professeure-anglais-geneuille-2959639,3498167,Bussières (Haute-Saône),Elsa
2959647,https://www.voscours.fr/online/francais/formatrice-bilingue-francais-anglais-donne-cours-francais-a-toutes-nationalites-2959647,3498173,,Estelle
2959699,https://www.voscours.fr/prof-particulier-strasbourg/etudiante-annee-apporte-son-aide-droit-prive-public-2959699,2284272,,Person Laurine
2959733,https://www.voscours.fr/prof-particulier-saint-germain-les-arpajon/cours-particuliers-francais-saint-germain-arpajon-2959733,3498254,,Mildred
2959780,https://www.voscours.fr/prof-particulier-moelan-sur-mer/professeur-piano-ans-esperience-tout-niveau-tout-styles-2959780,3498306,,Zacharie
2959814,https://www.voscours.fr/prof-particulier-villejuif/cours-maths-jusqua-niveau-seconde-villejuif-2959814,3498336,Cachan,Valentin
2959948,https://www.voscours.fr/prof-particulier-charleville-mezieres/etudiante-experience-donne-cours-soutien-scolaire-primaire-2959948,3498461,Gouzon,Donya
2959996,https://www.voscours.fr/prof-particulier-draguignan/experte-etudes-formation-cours-francais-a-distance-toute-france-2959996,3045923,,Loisel
2960046,https://www.voscours.fr/prof-particulier-tours/etudiant-licence-economie-donne-cours-economie-maths-niveau-college-lycee-2960046,3498598,Chambray-lès-Tours,Killian
2960054,https://www.voscours.fr/online/francais/cours-francais-latin-anglais-a-domicile-ligne-preparation-aux-examens-bac-brevet-superieur-2960054,1437045,Étables-sur-Mer,Catherine
2960128,https://www.voscours.fr/prof-particulier-thiais/cours-francais-developpant-grammaire-conjugaison-vocabulaire-orthographe-etc-2960128,3498706,Choisy-le-Roi,Kassime
2960131,https://www.voscours.fr/prof-particulier-bagneux-hauts-de-seine/cours-maths-physique-lycee-college-ingenieur-activite-2960131,3498709,Bagneux (Hauts-de-Seine),Hamza
2960220,https://www.voscours.fr/prof-particulier-mazingarbe/etudiant-natif-francais-peux-enseigner-langue-anglaise-a-niveau-moyen-peux-enseigner-chapitres-histoire-precis-tele-travail-uniquement-2960220,3498791,,Mathieu
2960249,https://www.voscours.fr/online/anglais/etudiant-qui-niveau-anglais-approchant-qui-peut-apprendre-anglais-a-personnes-besoin-tout-qui-est-conjugaisons-grammaires-etc-2960249,3498791,,Mathieu
2960392,https://www.voscours.fr/prof-particulier-nevers/professeur-trilingue-experience-donne-cours-physique-mathematique-2960392,1769364,Coulanges-lès-Nevers,Hage
2960502,https://www.voscours.fr/prof-particulier-metz/jeune-enseignant-donne-cours-economie-marketing-environnement-commercial-2960502,3499179,Le Ban-Saint-Martin,Christian
